id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories,types,mechanisms,description,image

794,Foil,1968,5.6375,128,1.5333,2,4,60,60,,Card Game Word Game ,,"Foil is a word card game in which players draw and discard letter cards until one player can make words using all the cards in his or her hand.  All players then shuffle the letters of words they have made and then have five minutes to unscramble the words of their opponents.  Players score for words they have made, opponents' words unscrambled, and for forming words that no opponent unscrambles.

Belongs to both the 3M Bookshelf Series and the 3M Gamette Series

",http://cf.geekdo-images.com/shIS3s9NCBvBIriqw8Q6oXp9Tqo=/fit-in/200x150/pic174890.jpg

9471,Crazy Bugs,1991,5.92903,31,1.3333,2,4,10,10,Children's,Action / Dexterity Animals Children's Game ,Co-operative PlayPick-up and DeliverSimultaneous Action Selection,"In Crazy Bugs, a.k.a. Bizzy Bizzy Bumblebees, players each don a plastic headband that has a support rod with a magnetic bug or bee on the end of it, then they simultaneously race to pick up marbles with their magnetic deely bopper. Whoever collects the most marbles wins!

",http://cf.geekdo-images.com/jzkx8T4XpogYUziE_tsRv3ndfBA=/fit-in/200x150/pic247084.jpg

177680,Ninja Dojo Fight!,2015,5.94688,32,1,2,4,8,15,,Bluffing Card Game Print & Play ,Rock-Paper-ScissorsSet CollectionSimultaneous Action Selection,"The aim in Ninja Dojo Fight! is to prove you're the best Ninja by participating in unsanctioned battles. To help you win, you must break into the dojo and look for the best weapon you can find at the break of dawn. The game is made up of five rounds with each round consisting of three turns followed by a battle phase. Each turn has three phases:


    Select: Each player secretly chooses an action.
    Reveal: All players simultaneously reveal their chosen action.
    Resolve: Actions are resolved in ascending order.


After three turns, a battle occurs and a new round begins. The player to win the most battles after five rounds is declared the winner. In the event of a tie, the players tied play one additional round, called the showdown; whoever wins the showdown wins the game.

---

Ninja Dojo Fight! is a micro game inspired by Entropy. You play as a ninja from one of four rival disciplines. As a ninja in training on your final test, your goal is to win the most battles using the weapons at your disposal.

The game play has similarly to the main counterpart Entropy, through the use of simultaneous action selection, but it's not quite the same game. With only 42 cards, it is more thematically and technically accessible than Entropy. The visual design is minimalistic and the cards do not have any text.

",http://cf.geekdo-images.com/MJsUL8hSZrSAICOwVpV5u7wBG_g=/fit-in/200x150/pic2519623.png

1132,Top Secret,1985,5.62481,129,1.4615,2,4,60,60,,Deduction Memory ,Pick-up and DeliverSecret Unit Deployment,"Players distribute bags that hold secrets and bombs across an abstract representation of the world (there really is nothing remotely resembling a map, but placenames are present connected by a series of paths).  Players must move their agents about the board (die rolls determine the number of spaces) collecting these bags (briefcases) and returning them to their home-headquarters (corner spaces).  The object is to bring 10 secrets back to your headquarters and at least one of the first three bags you bring back must belong to an enemy.  Bombs force you to remove 1/2 of the number of agent pawns you have on the board, thus reducing your chances of recovering secrets.

Was rethemed and slightly altered later by the author as Spion & Spion and In Teufels KÃ_che.

",http://cf.geekdo-images.com/VlxmN5L1BunfZ24b3riyhgrqcmc=/fit-in/200x150/pic579505.jpg

124958,1984: Animal Farm,2012,5.68,65,2.5714,3,5,60,90,,Animals Bluffing Negotiation Novel-based Real-time ,Area Control / Area InfluencePartnerships,"All Animal Comrades believe that 1984 was a great year for the Animal Farmat least, the Ministry of Truth claims so...

1984: Animal Farm, a new game by the designers of Alcatraz: the Scapegoat, presents a dystopian reality in which animals have overthrown their human masters. When the fires of the revolution died down, a political game began to establish the only proper totalitarian regime. The players take the roles of animal dictators who will stop at nothing to gain absolute power over the global Farm.

1984: Animal Farm is a negotiation game for 3 to 5 players that's based on the concept of forced cooperation. On one hand, players share some business with their neighbors; on the other hand, they are divided by the will to win. The game favors efficient strategy, slick negotiations, and successful bluffing. At the same time, it forces the players to form temporary alliances with their enemies and keep an eye on their friends. All this makes each round of the game abound in heated talks (both public and secret), pacts, promises, and betrayals. Special abilities drawn before the game, along with the winning conditions, guarantee that no two games will be the same.

Remember, fellow revolutionaries: All animals are equal, but some are more equal than others!

",http://cf.geekdo-images.com/Rdg-Qean4uc3XZis85jW3vuN_c0=/fit-in/200x150/pic1442124.jpg

8365,Napoleon at Lutzen,1984,5.94162,37,2.7143,2,2,120,120,Wargames,Napoleonic Wargame ,Dice RollingHex-and-Counter,"This game  recreates the Battle of Lutzen (also known as the Battle of Gross-Goerschen) which was fought on May 2nd, 1813 and was the first major battle of Napoleon's 1813 campaign.

The game uses a unique system not repeated elsewhere.  It has a Igo-Yougo sequence of play with fire combat taking place before or after movement, at owning player's choice (but the non-phasing player always fires first), and melee combat at the end of a player turn.  The command system uses a set of orders changed at the start of player turn, indicated by placing chits next to units or groups of units: MANEUVER (the default), MARCH, INF FIRE, INF ASSAULT, CAV CHARGE, ARTILLERY IN BATTERY, RESERVE.  Units that are out of command range can only switch to Maneuver orders or stay in reserve. Orders affect melee and fire strength and also the strength of a unit's Zone of Control. Victory is terrain and morale-driven. Morale is affected by losses and taking units out of Reserve.

scale = 402 m (0,25mi = 439 yards)/hex; 
time = 30 min/GT; 
size = regiment/brigade

",http://cf.geekdo-images.com/WkZaE8N7kpO7Vf6Kn4lrWwfc9Fs=/fit-in/200x150/pic34736.jpg

1700,Outpost Gamma,1981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

43927,Trivial Pursuit: Team Edition,2009,5.69423,104,1.5714,2,6,45,45,,Party Game Trivia ,PartnershipsRoll / Spin and Move,"Players work in teams in this edition of Trivial Pursuit.  The game consists of four rounds of six types of questions: Multiple Choice, Name Six, Go for Broke, Reference, More or Less, and Are You the Expert?.  Instead of answers simply being right or wrong, answers are worth 1 to 6 points, depending on how correct the answer is or whether it was answered correctly on the first try.  The team with the most points at the end of the game wins.

",http://cf.geekdo-images.com/okHHz3fb0jHojDFOp16ASC_NVpg=/fit-in/200x150/pic563412.jpg

27388,Hop to It!,2007,5.78,35,1.1667,2,6,10,10,Children's,Children's Game Memory ,Memory,"From the Amigo website:

Faster and ever faster, the rabbits hop over diverse items and cover them. And they must pay attention not only to what's ahead, but to where they are now. So eyes up and spoons high because even with long ears, only practice makes one a Master Hare!

From the Playroom Entertainment catalog:

Time to get your memory moving with Hop to It! Take a deep breath, get a good look at the row of objects, and then you're off! As soon as you remember an item that's covered, the cover is removed and placed on the next item in the line. With only 30 seconds to remember all of the objects, you'll need to be quicker than a bunny as you hop from one item to the next.

",http://cf.geekdo-images.com/DDBnFQ9exGEJT4cmO0qVqmTk6VA=/fit-in/200x150/pic290424.jpg

1878,Moonshot the Game,1997,5.88148,54,1.8,1,4,45,45,,Collectible Components Exploration Space Exploration Transportation ,Campaign / Battle Card DrivenHand ManagementSet Collection,"MOONSHOT The Game brings to life the fascinating story of mankinds greatest adventurethe Apollo voyages to the moon. MOONSHOT is not a trivia game, its a fast-paced game of strategy based on card-play. NASA projects Mercury, Gemini and Apollo provide the backdrop as players are put in command of the Space Race. Each landmark event, pioneering mission, heart-pounding crisis and incredible machine is represented by a playing card. Players use these cards and a supply of fuel cards to complete the historic NASA space missions in a race to be the first to land on the Moon.

To complete each mission, you must use your fuel supply to assemble the correct equipment, launch the mission and move your playing piece to the corresponding mission patch on the game board. This completes the mission, you receive a replica mission patch and gain a fuel bonus. During the game you can take advantage of special cards called alarms, events and instants. These represent historic events in space history and can be played to speed you progress or hinder your opponents. After completing the required number of missions, be the first to land on the Moon and win the game. MOONSHOT has a wealth of detail and flavor for the space enthusiast. If you're big on space travel or really enjoy space history, this game is a must. And it's collectible, too!

MOONSHOT The Game was awarded Best New Family Game in the GAMES Magazine Buyer's Guide 2000 and called One of the Coolest New Board Games by Inquest Magazine. The expanded second edition was released in 2006 and has been renamed Tranquility Base.

",http://cf.geekdo-images.com/4GeAq0ZXqS7d8ghg8I4R6Ijyl2U=/fit-in/200x150/pic361381.jpg

90968,Knock Your Blocks Off,2011,5.68485,66,1.2,2,4,15,15,,Abstract Strategy Action / Dexterity Children's Game Dice Fantasy ,Dice RollingPattern Building,"Each round of Knock Your Blocks Off takes place in two phases, the first with players building up a structure and the second with players trying to knock the crown off an opponent's building.

In the first phase  the Building Phase  players roll their six colored blocks simultaneously, then race to build one of the five approved structures: a six-block tall tower, a six-block long wall, a 2x3 fort, a 3x2 wall or steps. The blocks are part white, part colored, and on the face visible to the blocks' owner, the colors of adjacent blocks must match. Once a structure is finished, a player caps the structure with his crown block. The first player to complete his building grabs the demolition die from the table and (if he built a wall, fort or steps) receives a victory token.

In the second phase  the Destruction Phase  the player with the die chooses a neighboring player, then rolls the die to see whether he attacks like an Ogre (by tossing the die underhanded at that opponent's building), like a Dragon (by dropping the die straight down on that building), or with a boulder (by placing the die on the table, then flicking it at that building). If the attack dislodges that building's crown, the attacker wins a victory token; if not, the defender wins a victory token. Each type of building provides its owner a special power: Forts are immune to boulders, Towers earn an extra victory token when defended, and so on. The attacked player then attacks someone else until everyone has attacked and been attacked once, then a new round begins.

As soon as someone claims his eighth victory token, he wins the game. For a more difficult game, or to balance play between adults and children, the minimum distance of an attack can be increased from one foot to two feet.

",http://cf.geekdo-images.com/U4TqUeMTt5qiJ0RyFr5SAa49a7E=/fit-in/200x150/pic916709.jpg

104351,Raphia,2011,5.73077,52,1.375,2,2,120,120,Wargames,Ancient Wargame ,Hex-and-Counter,"Raphia

The Battle of Raphia, also known as the Battle of Gaza, was a battle fought on 22 June 217 BC near modern Rafah between the forces of Ptolemy IV Philopator, king of Egypt and Antiochus III the Great of the Seleucid kingdom during the Syrian Wars. It was one of the largest battles of the Hellenistic kingdoms of the Diadochi and was waged to determine the sovereignty of Coele Syria.

Raphia was technically designed as a Standard Combat Series (SCS) game.  However, only a small subset of the SCS rules are needed for play. If you are familiar with usual wargame movement (what an MP is, how units count movement, etc), stacking, step loss, and retreat conventions, there is no need to review the SCS rulebook itself (not included, but will be referenced in the links section).

Players take turns moving their units and conducting ranged combat and melee until the victory conditions are reached.

A player wins Raphia by being the first to move one of their Phalanx units into the enemy home tent.  If all Phalanxes are destroyed before either player wins, the result is a draw.

Raphia is one of the games included in Multi-Man Publishing's (MMP) Special Ops magazine Issue #1 (Summer 2011).

Game Inventory:
One 11 x 17 full-color mapsheet
One dual-side printed countersheets (140 1/2 counters though only 130 are used for the game)
One 4-page rule booklet

",http://cf.geekdo-images.com/pHyiOk2x4c6OrBplVjlsu9nwGgk=/fit-in/200x150/pic1062787.jpg

16760,Richthofen,2002,5.8575,40,1.4667,2,2,0,0,,Aviation / Flight Card Game Print & Play Wargame World War I ,Card Drafting,"Richthofen is a WWI Air Combat Card Game. You play the part of a famous fighter pilot ace, taking to the skies to engage your enemy in the life and death struggle of air combat.

A straightforward card game on the theme of WWI air combat.

This game was part of the Microgame Design Contest 2002.

",http://cf.geekdo-images.com/n2gdwU1FjUlTjisyqDD7BT-Hq8U=/fit-in/200x150/pic492048.jpg

191624,Bear Valley,2016,5.71694,124,2.3333,2,6,15,30,,Card Game ,,"In Bear Valley, you must be the first to survive the treacherous wilderness and escape to the safety of the camp at the end of the valley. Players start as 2-6 campers along the Bear River and must navigate the wilderness, avoiding bears and trying to not get lost.

The map of trails and challenges is built by the players as they explore the wilderness. These wilderness cards feature beautifully illustrated realistic art and have between three and six exit points along with a variety of features, both man-made and natural in origin. No two games will ever play the same.

Gameplay is structured around a clever movement mechanism in which the first player moves one card, the second player moves up to two cards, the third player three, and so on. Each of the six player characters has both advantages and disadvantages that can be used across a variety of play options  short or long play, regular or advanced.

Dive into caves, row canoes, cross bridges, climb mountains, and cut through treacherous underbrush as you stop at nothing  except bears  to be the first to reach base camp. Can you survive and escape Bear Valley?

",http://cf.geekdo-images.com/qtasYWste9zNDlhvjMTfnx9RsoU=/fit-in/200x150/pic2839194.jpg

900,City,1988,5.63454,97,1.7143,2,6,30,30,,Economic ,Roll / Spin and Move,"The board shows a view of a shopping parade from above. Players mark the shops that they own and try to attract customers as they move around the square. The board has a scoring track and there is an element of swindling your opponents.

From MNG-AJM Games Catalog 2005:  Players purchase shops and then enhance them and buy more shops as the game goes on.  The board shows an overhead view of a city centre around which customers wander - some normal, some big spenders and one thief. A special die is used to let you move a customer - the idea being to direct the spenders to your shops and away from those of opponents while making sure the thief stays away from your shops and goes to as many opponents' shops as possible.

The game was redeveloped and published as The Market of Alturien, the first game in the Alturien series.

",http://cf.geekdo-images.com/qY4_0tW71zb9UJjee3npjPdD2EQ=/fit-in/200x150/pic362003.jpg

148940,Kings Under Mountains,2013,5.71429,56,2,2,4,30,45,,Card Game ,Hand Management,"Players command four fantasy races in Kings Under Mountains  orcs, dwarves, goblins and giants  and they use these creatures to secure mines up for grabs, then develop those mines. Why would they do this for you? Because you're the king of one of these races, that's why!

Each card in the 80-card deck is double-sided; one side depicts a creature from one of the four races and a numerical value (0-9), while the other side depicts a mine with a defense value, a size value, and a point value. To start the game, shuffle the deck, lay out four mines, deal each player a hand of six cards, then lay out four cards creature-side-up to form the Camp; group like creatures on top of one another. Each player also receives a King card to show which race he represents.

On a player's turn, he must play a creature on (1) a mine currently up for grabs or (2) a mine that he's previously claimed. In both cases, the creature being played must have a higher number than the creature currently on top of the stack  except for a 0, which can be played on a 9. In the former case, you can play a card of any race, while in the latter case you can't play a card of your own race! When the number of cards on an available mine matches that mine's defense value, the King of the race on the card last played claims the mine. (If that race isn't in the game, whoever played the card claims the mine.) Move all of the cards played into the Camp.

When the number of cards on a claimed mine matches that mine's size, discard all of the creature cards to the Camp, then place the mine under your King  unless the mine bears an overseer symbol, in which case you need to first play a creature of your own race on top of the creatures developing the mine (following the rule for how to play cards) before you can score the mine and place it under your King.

To end your turn, you refill your hand to six cards by drawing the top card from the deck or from one of the four race piles in the Camp. When the deck runs out, the game ends. Players score points for all of the mine cards that they've fully developed (that is, mine cards under their King), then lose points for mines claimed but not yet developed. The player with the highest score wins!

",http://cf.geekdo-images.com/N8o2Bu5YVduBV2vPoGH8m76qx-g=/fit-in/200x150/pic1795718.jpg

5554,Vampire,2003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

7063,Double Star,1979,5.935,36,3.25,2,2,180,180,Wargames,Science Fiction Wargame ,Hex-and-Counter,"The Epsilon Cetus system, containing an M8 red dwarf and a G0 yellow star, was originally colonized by two independent relocations missions . . . The first to arrive, and thus to claim the better G0 system, were those of Islamic origin . . . The second mission, of Chinese origin, arrived some 50 years later, in a crippled colony ship . . . they found [the G0 system] jealously guarded by a handful of Islamic ships, and had to crash-land instead in the far poorer quality red dwarf system. This early incident left a lasting animosity between the two cultures . . . Over two centuries, the Islamic culture established itself in its system, exploiting its mineral and ecological wealth to the fullest, and developing a thriving interplanetary society. The Chinese colony, on the other hand, was forced to spend the past 150 years in a spartan struggle for survival against marginal environments and the unpredictable flares of [the red dwarf] . . .  Now, however, the pressure of population on the Chinese and the pressure for additional resource supplies on the Islamic has brought these two cultures into direct conflict.

",http://cf.geekdo-images.com/ET2stUGhrK2Gbqs-rnQ5D-QVxes=/fit-in/200x150/pic28858.jpg

27336,PowerShot Soccer,2006,5.78634,41,1,2,2,20,20,,Card Game Sports ,Action Point Allowance SystemVariable Player Powers,"PowerShot Soccer is the exciting action-packed two-player soccer strategy card game that captures all the thrills and excitement of the real game. Easy to pick up, but impossible to put down, the object of the game is to score goals while your opponent tries to stop you from scoring. With PowerShot Soccers perfect mix of adrenalin-pumping action, skill and chance, the excitement never lets up.  Its the same soccer you love, but not as you know it.

Non-stop action, anytime, anyplace! Bring your favorite World Cup soccer teams to victory. There are 10 different teams in all, with each PowerShot Soccer deck reflecting the strengths and weaknesses of the actual teams. Brazil dazzles with their superb dribbling and powerful strike force; England scores with their pinpoint passes and sublime skills in crossing the ball; while Italy boasts a stellar defense with their strong interception abilities.

",http://cf.geekdo-images.com/RX_ZrZq_OvxLP3-hdVJ41EeH5xI=/fit-in/200x150/pic174520.jpg

123506,Wonderland,2012,5.92258,31,1,2,6,45,45,,Novel-based ,Dice Rolling,"Game description from the publisher:

Now fans can experience Wonderland in a way no one has ever experienced before as the comic book series Wonderland from Joe Brusha, Ralph Tedesco, and Raven Gregory comes to life in this exciting, strategy filled game. Experience a vibrant, twisted world, full of surprises! Players can choose to play as one of their favorite characters including Calie, the Mad Hatter, Brandon, the Queen of Hearts, the White Knight and a number of others.
 The board game Wonderland features two separate realms: Earth and Wonderland. The realms are artfully depicted on the double-sided board and switching between them adds a unique twist and an added level of complexity to the game that few other board games offer. Players compete against each other, each player trying to complete specific goals while the other players try to foil their attempts at progressing.

",http://cf.geekdo-images.com/g1oNXBbedQ8kpyJtuC3ZmL5aF9o=/fit-in/200x150/pic1286064.jpg

6774,High Ground,1986,5.97429,35,1.6667,2,2,60,60,Wargames,Wargame ,Dice Rolling,"Each player has a about 15 units in play on a large attractive square grid - with river, ravine, bridges, swamp, and so forth. The goal of the game is to capture the opponents crown space. The units are infantry, cavalry, artillery and supply.

Each turn you can move one type of unit - and attack with one unit (not necessarily a moved unit). Each unit has a plastic base and 2 - 9 pegs in them, depending on what type they are. The pegs are hit points, the last peg is a flag which when removed is worth victory points and indicates the units destruction.

If you want - instead of moving a military piece, you can advance your supply wagon. When advanced 3 times you get a reinforcement. This adds some strategy as players can attempt to interrupt their opponents supply line.

",http://cf.geekdo-images.com/Zk94Kz4nLjL7-jQ10jO63-qhPdo=/fit-in/200x150/pic187437.jpg

21294,NoNo,2006,5.69048,63,1.1111,3,8,30,30,,Card Game Dice Trivia Word Game ,Dice Rolling,"From the publisher:

NoNo is a fast and exciting game for the whole family (it is also very suitable as a party game). The aim is to find a certain term most quickly. The terms which have to be found are determined by cards and special dice. 
If you make a mistake, you get negative points.

- always different because of the special dice 
- inexpensive 
- a very good game for a party or while traveling 
- very quick to explain 
- the players learn something about their language

Contents: 75 playing cards, 4 special dice, 1 rules booklet

",http://cf.geekdo-images.com/TxLJx8RDZJERYtKofy8lItDrgUA=/fit-in/200x150/pic222981.jpg

58713,LÃ_beck,2009,5.65641,78,1.75,3,5,30,30,Family,Card Game Economic Medieval Nautical ,Hand ManagementPoint to Point Movement,"A family strategy game set in the Hanseatic city of the same name, Lbeck will have players sailing through the North and East Seas in order to trade goods. Each round players choose cards for the products to be delivered, then try to move to their destinations, confronting maximum hand sizes along the way, as well as pirates and the shifting currents of the sea.

",http://cf.geekdo-images.com/XTYZGwsQNngIepR0sNlp76JAoz8=/fit-in/200x150/pic577605.jpg

36603,Huuue!,2008,5.806,50,1.3333,2,7,20,20,,Card Game Racing ,Betting/Wagering,"A new horse-racing game, driven by card play. For each race, different horses are identified as favourites or laggards. You get more victory points for a bad horse finishing well than for a favourite winning the race. Players use cards from their hand to select which horses move forward and backward by different places. There is no race track. Instead, markers for each horse are re-ordered on the table as needed. This allows horses to run neck and neck, which affects how they move in later goes. Players secretly bet on their choice before each race and try to manipulate the result to their favour. After a few races, the most VPs wins.

",http://cf.geekdo-images.com/MIid7iUtcM6V5lqNvXJrMinnveY=/fit-in/200x150/pic377029.jpg

50356,The Bugman's Game,2009,6,37,1.5,2,6,30,30,,Dice Fantasy Fighting Humor ,Dice RollingPick-up and DeliverRoll / Spin and Move,"Bugman's is a dwarven bar frequented by all sorts of unruly patrons. In this game, each player has to guide his dwarf to the bar to pick up booze and grub for himself and his mates, then navigate his way back to his table avoiding trouble and piles of vomit.
This game is hard to find as it is only available new from Bugman's Bar at Games Workshop, Nottingham, UK.

",http://cf.geekdo-images.com/NQSEPaypP_3hI1Tg9BGcRgLmOaY=/fit-in/200x150/pic631695.jpg

109296,CLUE: World of Harry Potter,2011,6.175,34,2,3,5,30,30,,Deduction Fantasy Movies / TV / Radio theme ,Roll / Spin and Move,"From the publisher web:

A friend has seemingly vanished. Playing as Harry, Ron, Hermione, Ginny, Luna or Neville, you must try to discover WHO did it, WHAT spell or item they used and WHERE the student was attacked. Was it Fenrir Greyback with a Cursed Necklace in the Forbidden Forest?

Use the Floo Network to travel faster through the wizarding world...but watch out for unlit fireplaces. When you're sure of your facts, go to The Burrow to make your final accusation and win the game!

NOTE: it's not Clue: Harry Potter Edition, it's a different game, based in the two last films.

",http://cf.geekdo-images.com/YaMAO-7gNlyp6kA386u2SvwjYk8=/fit-in/200x150/pic1108032.jpg

121787,RYÅª,2015,5.70104,96,1.6667,2,5,0,0,,Exploration Science Fiction ,Auction/Bidding,"Game description from the publisher:

In a galaxy far far away, there is a planetary system composed of a great big sun and nine minor planets, four of which have been developed as mercantile planets more or less under the control of politicians and guilds. On each of these planets are a merchant guild, a guild of smugglers, a bazaar and the galactic government, and players can take special actions on each of these planets.

In RYÅª, a game of negotiation, bluffing and cube-drafting, players each represent one of the other five planets in this star system, with each planet having a different type of humanoid  such as sharks, amazons and meka goblins  and its own unique influences. These planets are open to prospecting, and with the proper financing players will be able to dig the resources they need to build their own RYÅª, a mother ship composed of Rare Metal, Memory Stone, and Amber Magic. Players will need to cooperate with one another to raise the necessary resources, but they must also work for themselves in order to maintain an advantage over other players. Once assembled, the RYÅª comes to life as a living spaceship, and its owner wins the game.

Probable update from game box on publisher website:

Several centuries ago, a celestial Leviathan cried on Titan, our planet. Its tears flooded our cities and our land. The people of the Dragons did their utmost to save as many of us as they could: Goblins, Shibuke, Reptilians, Sharks, and Amazons. The survivors of this deluge were brought to Dala, the highest mountain range of our celestial body, with its 9 majestic summits. Nine summits that soon became nine islands.

",http://cf.geekdo-images.com/IIrgL95V9v1JwBZd6hlU9lC1N44=/fit-in/200x150/pic2335263.jpg

60210,Korruptivity,2009,6.29375,32,2.5,2,6,60,60,,Card Game Humor Political ,Hand ManagementSet Collection,"Players are corrupt politicians in this game. They fight for authority points, which they can get by completing procedures. A player start a procedure by a deal-card, but after that every player can add cards to that procedure.

The game comes with 213 cards.

",http://cf.geekdo-images.com/Jx9x3OdrQoKm5R98HwvS3HhH6pY=/fit-in/200x150/pic592631.jpg

6698,Shadowrun Duels,2003,5.71135,141,2.3,2,2,30,30,Customizable,Collectible Components Dice Fantasy Fighting Miniatures Science Fiction ,Action Point Allowance SystemDice RollingVariable Player Powers,"From the Wizkids website:
It's 2063. The world of Shadowrun Duels is ruled by magical creatures and cybernetic weaponry. To survive, you'll need the latest laser-guided machine gun and the most arcane magic spells. Every piece of gear you use to customize your figure directly impacts your chances of survival. Game play is fast and deadly. On the mean streets of Shadowrun Duels, life is short  so come armed to the teeth!

Shadowrun Duels is a combat-oriented game in which shadowrunners wage battles of magic and technology to become champions of the Megasprawl!

Your Figure
Your shadowrunner is a uniquely painted and sculpted figure that represents one of the many types of shadowrunners that prowl the urban sprawl. Pose it on or off its base and equip it with an array of gear.

Your Figure's Gear
 Each figure comes with gear. These pieces of gear can be swapped between characters, allowing you to customize your figure for each game. Each piece of gear has a point cost and a game bonus printed on it. Gear may give your character extra dice, damage protection in the form of shield, or both.

Your Figures Base
 Your figure comes with a unique base stand, which is also a playing piece in the game. The base and its three combat dials display all your figures game information. The base details your figures name, the number and kind of dice it gets, its collectors number, its point value, and its damage bonus.

The numbers and symbols on your figures combat dials represent its abilities in the game. As your figure receives damage, youll click its combat dials, changing the numbers that appear.

",http://cf.geekdo-images.com/P6nYgD5QZGDJKGYaPPf3_6KEmIM=/fit-in/200x150/pic90934.jpg

11177,Cardmaster: Adventure Design Deck,1993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

1120,Caramba!,1992,5.81081,37,1.6667,2,6,45,45,,Racing ,Roll / Spin and Move,"Racing game in which the goal is to NOT cross over into the dangerous area of Mina del Plata [silver mine].
The winner is the player who finds himself still on the course when all of the others have already arrived. He banks the victory. A game stretches over several races.

",http://cf.geekdo-images.com/rp2Jq2vUyjaPf7uWmXhf6RTZWtk=/fit-in/200x150/pic85244.jpg

22991,Mona Lisa Mysteries,2006,5.80603,58,2,3,5,30,30,,,Auction/Bidding,"(from the web site)

Do You Have Da Vinci's Masterpiece? Based on the real events from 1911 when the Mona Lisa was stolen from the Louvre. Players act as wealthy art collectors who bid on the services of art experts to rate their copy of the Mona Lisa. Through careful strategy and market manipulation, the player with the highest valued Mona Lisa at the end of the game has the real Mona Lisa and wins the game.

Ages:  Teen to adult
Players: 3 to 5
Contents: 5 Mona Lisa player painting boards, 44 expert cards, 56 bid cards, 60 gems, gem bag, value board, card tray and rules.

",http://cf.geekdo-images.com/YKTbqbnXO5JWnT9-m90E-h6NaPo=/fit-in/200x150/pic1240670.jpg

14163,Foto-Electric Football,1941,5.92182,33,1.125,2,2,0,0,,Sports ,Simultaneous Action Selection,"(Box description) Be the Coach or Quarterback of your own pro football team. You call the plays, you make the decisions...and see the action on the Play Viewer. Each play reflects gain or loss stats of an actual football performance. In every play, the rules of real football apply. 
 
Release History:

     1936 - Scientific Football
     1941 - Foto-Electric Football 
     1964 - National Pro Football Hall of Fame Game 
     1977 - Pro Foto-Football 
     1990 - NFL Pro Foto-Football




",http://cf.geekdo-images.com/1FTueZEZjB0vmXo3zX38bWAqFD4=/fit-in/200x150/pic1037148.png

13464,Alfapet,1994,5.62821,319,2.0333,2,4,60,60,Family,Word Game ,Hand ManagementTile Placement,"When Scrabble was introduced in Sweden in the mid-1950s, it was translated as Alfapet, and sold under that name for decades. In 1994, the rights to the game reverted to the original publisher for some reason, but the rights to the name Alfapet stayed with Alga.

Alga published a new letter-tile-laying game as Alfapet, while Mattel started publishing Scrabble in Sweden under its original name. The name Alfapet was much more known, so this game sold better (most people who had heard of Scrabble thought it to be the English version of Alfapet).

To a large extent, Alfapet and Scrabble are very similar games. The boards look a bit different; in Alfapet, there are for instance squares that decrease the number of points you get for a word, and there are +4 and *4 squares. With special arrow tiles it is possible to make a turn in the middle of a word. With a stop tile, you are allowed to lay a word directly after another without actually using the letters from the original word. It is also legal to lay a word in parallel adjacent to an existing word, as long as all the words thus created the other way are legal.

To celebrate Alga's 90th anniversary a special limited edition was released called Alfapet Limited Edition. The only known difference in this limited edition is that it has a new dark design.

Re-implements:

    Scrabble




",http://cf.geekdo-images.com/sk95Gdh-7P5fqbROnWl82PO8Gwg=/fit-in/200x150/pic62902.jpg

154477,Canopy Walk,2014,5.79655,58,1.6667,2,2,30,30,,Abstract Strategy Adventure ,Tile Placement,"It is the year 1922. Recent rumors state that a very rare source of red diamonds has been discovered somewhere deep inside the Yungas tropical rainforest in Valle Grande, Jujuy, Argentina. Based on these rumors, the two largest diamond jeweler corporations in the world each send an explorer team on site.

Soon the teams realize that the jungle crawls with creatures such as crocodiles, snakes, pumas and jaguars  but the worst of all are the piranhas that infest the swampy jungle rivers. By now the teams cannot go back, so the only means of safely venturing further into the jungle is by building canopy walks to claim square by square of Valle Grande!

Canopy Walk is a strategic tile-laying game in which two explorers compete by building the most efficient canopy walk over the valley by making the best use of the four types of regular tiles. Each type displays different canopy walks, or a canopy walk plus a connecting platform, or a canopy walk plus a dead end tree, or a dead end tree plus a connecting platform. Points are scored per square on a canopy walk (CW) by a player's color.

",http://cf.geekdo-images.com/rgo-fc3GjmR0OZ-5sAsXbpwQRn8=/fit-in/200x150/pic2015109.jpg

157673,Pints of Blood,2014,6.06582,55,2,2,4,45,45,,Zombies ,Co-operative Play,"Some old habits die hard. As the city is unexpectedly hit by disaster, and its inhabitants are slowly turning into hordes of hungry undead, an ever-growing assembly of zombies is beginning to queue outside a little corner pub. Inside a small group of patrons suddenly becomes aware that the evening is going to be more than just beer and snacks, and they're forced to take up whatever arms are within reach to avoid the fate of ending up as someone else's snack.

In Pints of Blood, you must keep the zombies from entering the pub, and they're outside ready to move forward whenever they see any sign of life at the windows or door  or if they're pushed from behind by the ever-increasing number of zombies that are being brought in by the still running public transport.

